anio,origen,tema,sentimiento,nivel_xenofobia,nivel_lgtbifobia,bertopic_id,bertopic_nombre
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,61,61_ruanda_sunak_tribunal_supremo
2023,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,61,61_ruanda_sunak_tribunal_supremo
2023,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,47,47_lampedusa_isla_migrantes_meloni
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,47,47_lampedusa_isla_migrantes_meloni
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Negativo,hostilidad_explicita,sin_mencion,61,61_ruanda_sunak_tribunal_supremo
2023,Prensa,Inmigración,Negativo,hostilidad_explicita,sin_mencion,61,61_ruanda_sunak_tribunal_supremo
2023,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,78,78_macron_derecha_francia_ley
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,28,28_israel_gaza_hamás_franja
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,28,28_israel_gaza_hamás_franja
2023,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,3,3_policía_detenido_policía nacional_agentes
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,10,10_prisión_acusado_patera_audiencia
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Neutral,hostilidad_explicita,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Negativo,hostilidad_explicita,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,38,38_asilo_ancianos_centro_ayuntamiento
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Negativo,hostilidad_explicita,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,78,78_macron_derecha_francia_ley
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Neutral,sin_mencion,sin_mencion,80,80_acepta_inferior_ofreciéndole_cookies
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,38,38_asilo_ancianos_centro_ayuntamiento
2023,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,14,14_cádiz_playa_embarcación_melilla
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,78,78_macron_derecha_francia_ley
2023,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,28,28_israel_gaza_hamás_franja
2023,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Negativo,hostilidad_explicita,sin_mencion,3,3_policía_detenido_policía nacional_agentes
2023,Prensa,Inmigración,Neutral,sin_mencion,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,3,3_policía_detenido_policía nacional_agentes
2023,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,3,3_policía_detenido_policía nacional_agentes
2023,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,19,19_melilla_valla_salto_inmigrantes
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Neutral,sin_mencion,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Neutral,sin_mencion,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,38,38_asilo_ancianos_centro_ayuntamiento
2023,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,78,78_macron_derecha_francia_ley
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,28,28_israel_gaza_hamás_franja
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,61,61_ruanda_sunak_tribunal_supremo
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,10,10_prisión_acusado_patera_audiencia
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,10,10_prisión_acusado_patera_audiencia
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,3,3_policía_detenido_policía nacional_agentes
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,38,38_asilo_ancianos_centro_ayuntamiento
2023,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,19,19_melilla_valla_salto_inmigrantes
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,15,15_guardia costera_costera_inmigrantes_guardia
2023,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,10,10_prisión_acusado_patera_audiencia
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,10,10_prisión_acusado_patera_audiencia
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,28,28_israel_gaza_hamás_franja
2023,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,28,28_israel_gaza_hamás_franja
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,28,28_israel_gaza_hamás_franja
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,28,28_israel_gaza_hamás_franja
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,28,28_israel_gaza_hamás_franja
2023,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,28,28_israel_gaza_hamás_franja
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,28,28_israel_gaza_hamás_franja
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,28,28_israel_gaza_hamás_franja
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,28,28_israel_gaza_hamás_franja
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,28,28_israel_gaza_hamás_franja
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Neutral,hostilidad_explicita,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Neutral,hostilidad_explicita,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Neutral,hostilidad_explicita,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Negativo,hostilidad_explicita,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Neutral,hostilidad_explicita,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Positivo,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,26,26_sanitaria_sanidad_atención_tarjeta
2023,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,18,18_ue_europea_países_migración
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Negativo,sin_mencion,sin_mencion,76,76_australia_nauru_australiano_saudí
2023,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,28,28_israel_gaza_hamás_franja
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Positivo,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,38,38_asilo_ancianos_centro_ayuntamiento
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Neutral,hostilidad_explicita,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,37,37_climático_cambio climático_climáticos_cambio
2023,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Positivo,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,8,8_italia_meloni_salvini_italiano
2023,Prensa,Inmigración,Positivo,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,38,38_asilo_ancianos_centro_ayuntamiento
2023,Prensa,Inmigración,Negativo,hostilidad_explicita,sin_mencion,18,18_ue_europea_países_migración
2023,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,10,10_prisión_acusado_patera_audiencia
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,37,37_climático_cambio climático_climáticos_cambio
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,28,28_israel_gaza_hamás_franja
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,37,37_climático_cambio climático_climáticos_cambio
2023,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Negativo,hostilidad_explicita,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,37,37_climático_cambio climático_climáticos_cambio
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,8,8_italia_meloni_salvini_italiano
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,8,8_italia_meloni_salvini_italiano
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,8,8_italia_meloni_salvini_italiano
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,37,37_climático_cambio climático_climáticos_cambio
2023,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,37,37_climático_cambio climático_climáticos_cambio
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,37,37_climático_cambio climático_climáticos_cambio
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,8,8_italia_meloni_salvini_italiano
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,3,3_policía_detenido_policía nacional_agentes
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,37,37_climático_cambio climático_climáticos_cambio
2023,Prensa,Inmigración,Positivo,marco_conflictivo,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,8,8_italia_meloni_salvini_italiano
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,37,37_climático_cambio climático_climáticos_cambio
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,8,8_italia_meloni_salvini_italiano
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2023,Prensa,Inmigración,Neutral,hostilidad_explicita,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,37,37_climático_cambio climático_climáticos_cambio
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,37,37_climático_cambio climático_climáticos_cambio
2023,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Neutral,hostilidad_explicita,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,8,8_italia_meloni_salvini_italiano
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Negativo,neutro,sin_mencion,13,13_méxico_unidos_frontera_migrantes
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,37,37_climático_cambio climático_climáticos_cambio
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,37,37_climático_cambio climático_climáticos_cambio
2023,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Negativo,hostilidad_explicita,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,37,37_climático_cambio climático_climáticos_cambio
2023,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2023,Prensa,Inmigración,Neutral,hostilidad_explicita,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2023,Prensa,Inmigración,Negativo,hostilidad_explicita,sin_mencion,76,76_australia_nauru_australiano_saudí
2015,Prensa,LGTBI,Negativo,sin_mencion,neutro,29,29_sangre_donar_donar sangre_homosexuales
2015,Prensa,LGTBI,Negativo,sin_mencion,neutro,-1,-1_lgtbi_personas_derechos_colectivo
2015,Prensa,LGTBI,Neutral,sin_mencion,violencia_discriminacion,-1,-1_lgtbi_personas_derechos_colectivo
2015,Prensa,LGTBI,Negativo,sin_mencion,violencia_discriminacion,78,78_gay games_games_gay_juegos
2015,Prensa,LGTBI,Negativo,sin_mencion,violencia_discriminacion,78,78_gay games_games_gay_juegos
2015,Prensa,LGTBI,Negativo,sin_mencion,violencia_discriminacion,78,78_gay games_games_gay_juegos
2015,Prensa,LGTBI,Negativo,sin_mencion,violencia_discriminacion,78,78_gay games_games_gay_juegos
2015,Prensa,LGTBI,Negativo,sin_mencion,neutro,78,78_gay games_games_gay_juegos
2015,Prensa,LGTBI,Negativo,sin_mencion,neutro,21,21_matrimonio_supremo_florida_tribunal
2015,Prensa,LGTBI,Negativo,sin_mencion,neutro,31,31_agresión_pareja_observatorio_pareja gay
2015,Prensa,LGTBI,Neutral,sin_mencion,neutro,21,21_matrimonio_supremo_florida_tribunal
2015,Prensa,LGTBI,Neutral,sin_mencion,neutro,21,21_matrimonio_supremo_florida_tribunal
2015,Prensa,LGTBI,Neutral,sin_mencion,neutro,21,21_matrimonio_supremo_florida_tribunal
2015,Prensa,LGTBI,Negativo,sin_mencion,neutro,31,31_agresión_pareja_observatorio_pareja gay
2015,Prensa,LGTBI,Positivo,sin_mencion,violencia_discriminacion,0,0_lgtbi_igualdad_ley_diversidad
